X,Y,SLR,TR,Slope,Elevation
-76.375992,36.083408,2.3174603174603177,0.0,0.692492,10
-76.346021,37.169157,2.4761904761904763,0.69311,0.0619414,-2
-76.342578,37.946829,2.376190476190476,0.44098,0.5831013,4
-76.342086,35.940177,2.1904761904761902,0.0,0.4319192,3
-76.341128,37.50509,2.364790764172336,0.39769,0.9539901,13
-76.340543,38.730338,2.165079365079365,0.47545,0.1710407,1
-76.339822,38.974774,2.1171717165532877,0.46351,0.3824542,4
-76.33679464,36.96630266,2.6968253968253966,0.84371,0.048969,-17
-76.333549,38.482086,2.3269841269841267,0.47338,0.0875983,0
-76.332447,34.970872,1.4857142857142858,0.0,0.2448433,1
-76.329928,38.151259,2.284126984126984,0.43815,0.3716431,1
-76.323121,38.053427,2.3857142857142857,0.45706,0.4509308,3
-76.322923,34.932236,1.4793650793650792,0.134,0.4619623,0
-76.311357,37.634866,2.3888888888888893,0.41563,0.4183836,7
-76.310541,34.857611,1.4793650793650792,1.09252,0.2254689,-1
-76.308221,34.859501,1.4793650793650792,1.09269,0.220087,1
-76.307198,37.731267,2.3857142857142857,0.41113,0.3065913,1
-76.301847,39.039651,2.1171717165532877,0.50174,0.4252052,7
-76.301778,37.114112,2.5333333333333328,0.72339,0.048969,0
-76.296275,37.023167,2.7,0.83406,0.2368789,3
-76.295018,35.350731,1.4412698412698413,0.0,0.2418874,-1
-76.292429,36.968896,2.6968253968253966,0.8246,0.1332098,-1
-76.291307,37.324129,2.422222222222222,0.70025,0.3716431,1
-76.285007,38.417007,2.171139970521542,0.46398,0.1765596,1
-76.280191,39.32294,1.9047619047619047,0.49693,0.6084547,4
-76.27804,38.539846,2.2158730158730156,0.49322,0.1094978,-1
-76.277411,38.831419,2.1108225102040814,0.51025,0.547473,4
-76.27136,38.709128,2.168253968253968,0.54256,0.3531157,4
-76.270607,36.104167,2.3174603174603177,0.0,0.6041046,-2
-76.269212,38.936816,2.1076479070294787,0.53882,0.2627932,1
-76.267338,37.81667,2.3587301587301583,0.41657,0.2448433,8
-76.262113,37.456619,2.364790764172336,0.38236,0.0309707,2
-76.258594,35.002543,1.4857142857142858,0.0,0.1667818,-2
-76.246577,39.115999,2.120346319727891,0.52076,0.3158371,-2
-76.241778,37.892012,2.4476190476190474,0.40398,0.549222,7
-76.236504,35.979017,2.247619047619047,0.0,0.2855333,7
-76.234545,39.230369,2.091774891156463,0.52856,1.0110774,4
-76.233266,38.341583,2.2793650793650793,0.50688,0.1332098,2
-76.232225,38.611713,2.2158730158730156,0.5597,0.0979378,2
-76.230963,34.917631,1.4920634920634919,1.0875,0.1667818,1
-76.228962,34.924737,1.4920634920634919,0.0,0.1094978,2
-76.208175,39.362324,1.9015873015873015,0.5314,0.3042359,3
-76.201838,36.934229,2.5174603174603174,0.8312,0.7664398,-5
-76.198411,38.896255,2.165079365079365,0.5451,0.092912,1
-76.193604,36.113241,2.273015873015873,0.0,0.0902942,-2
-76.187542,35.341755,1.476190476190476,0.0,0.3255573,4
-76.178839,38.270759,2.2825396825396824,0.58383,0.0656987,-1
-76.171014,38.669475,2.244444444444444,0.56384,0.2855333,-3
-76.168775,39.291093,1.9015873015873015,0.53974,0.578146,5
-76.151736,34.981599,1.473015873015873,1.08089,0.07896,-1
-76.150307,34.995992,1.473015873015873,0.0,0.2233317,0
-76.14571329,38.03668157,2.4539682539682537,0.49699,0.0218996,-5
-76.132638,35.989402,1.9841269841269842,0.0,0.8277931,7
-76.120203,39.423351,1.8793650793650791,0.61111,0.220087,-1
-76.109377,36.913022,2.1777777777777776,0.9048,0.692492,-3
-76.090087,36.142041,2.1873015873015875,0.0,0.1883867,8
-76.084377,39.370443,1.8793650793650791,0.62827,1.472006,20
-76.083438,35.390985,1.7079365079365076,0.1801,0.2496921,5
-76.0833,37.0333,2.5904761904761906,0.91815,0.1313973,-13
-76.075949,35.069848,1.473015873015873,0.19175,0.0,-2
-76.071975,39.475047,1.9047619047619047,0.71392,0.1094978,-5
-76.067983,35.041773,1.473015873015873,1.0698,0.0218996,0
-76.05502,38.248834,2.422222222222222,0.74204,0.2019034,1
-76.051589,35.753275,1.9777777777777776,0.0,0.4921199,5
-76.046519,35.65825,1.5714285714285712,0.0,0.3767693,3
-76.046018,35.870275,1.9206349206349205,0.0,0.6166741,-1
-76.026892,36.516313,2.0571428571428574,0.0,0.1469066,-1
-76.021557,35.966827,1.9365079365079363,0.0,0.4837662,2
-76.015043,35.439277,1.4952380952380953,0.1939,0.2646118,1
-76.012997,37.279441,2.1777777777777776,0.76666,0.1332098,1
-76.010361,39.456697,1.9047619047619047,0.70398,1.3122848,25
-76.006789,37.195861,2.1619047619047618,0.86926,0.6354394,7
-76.004911,36.927411,2.165079365079365,1.05157,1.3226523,3
-75.997585,37.351657,2.457142857142857,0.6793,0.4645502,2
-75.989848,35.104302,1.434920634920635,0.33469,0.3947942,4
-75.989848,35.104302,1.434920634920635,0.33469,0.3947942,4
-75.989035,35.757124,1.580952380952381,0.0,0.6224787,7
-75.98899873,37.16149408,2.1587301587301586,0.90493,0.374215,-8
-75.986628,35.096748,1.434920634920635,0.35489,0.1238826,1
-75.986204,35.857898,1.9206349206349205,0.0,0.4229436,5
-75.981618,37.427402,2.457142857142857,0.63905,0.3722877,3
-75.980051,36.435464,1.9904761904761903,0.0,0.0979378,1
-75.972578,36.843781,2.1365079365079365,1.12218,0.60132,7
-75.971879,39.571865,1.9015873015873015,0.76276,0.9230857,5
-75.96193,35.496713,1.4857142857142858,0.20256,0.247764,0
-75.960413,37.107284,2.12063492063492,1.17165,0.0,-1
-75.955718,38.145264,2.4317460317460315,0.73298,0.0309707,0
-75.947294,35.959835,1.9396825396825395,0.0,0.339969,3
-75.947272,36.755488,2.0476190476190474,1.14585,0.3880557,-1
-75.946612,37.5263,2.1619047619047618,0.60218,0.6872792,2
-75.917759,36.353593,1.968253968253968,0.0,0.1179327,2
-75.911271,36.670001,2.0285714285714285,1.17615,0.2189948,2
-75.910342,35.137109,1.4412698412698413,0.14467,0.2978639,3
-75.899156,35.134144,1.4412698412698413,1.06872,0.2646118,4
-75.89906,37.612089,2.1746031746031744,0.60709,0.3722877,-1
-75.892925,36.460077,1.9777777777777776,0.0,0.0,-1
-75.888513,38.241423,2.3174603174603177,0.82504,0.0437992,0
-75.880921,37.951614,2.4253968253968257,0.6572,0.0309707,-3
-75.875841,36.588588,2.0063492063492063,1.18424,0.509358,4
-75.873809,38.079874,2.422222222222222,0.71448,0.048969,-1
-75.871532,37.142151,2.1015873015873012,1.30738,0.048969,1
-75.870499,36.251338,1.968253968253968,0.0,0.3233401,1
-75.862985,36.158223,1.9396825396825395,0.0,0.4302505,0
-75.857476,36.50302,1.9777777777777776,1.16141,0.5041533,-3
-75.850971,36.106311,1.9396825396825395,0.0,0.3941863,4
-75.841478,38.14476,2.3269841269841267,0.75327,0.0309707,-2
-75.837708,37.706436,2.1555555555555554,0.63506,0.2167938,0
-75.837155,35.570904,1.5015873015873016,0.21,0.2233317,2
-75.834788,36.371517,1.9777777777777776,0.0,0.3767693,0
-75.833068,36.415006,1.9777777777777776,1.1513,0.2189948,0
-75.832857,36.188976,1.9396825396825395,0.0,0.1579198,-5
-75.819882,37.212463,2.1047619047619044,1.26304,0.0979378,0
-75.817721,35.172011,1.4444444444444442,0.14548,0.1883867,2
-75.807798,35.171721,1.4444444444444442,1.05556,0.3722877,2
-75.807793,36.324626,1.9777777777777776,1.14173,0.3564948,-1
-75.80755,35.957056,1.952380952380952,0.0,0.2846923,-1
-75.807301,36.286043,1.9777777777777776,0.0,0.1765596,2
-75.79978,36.07264,1.9396825396825395,0.0,0.3591752,7
-75.79929,38.065461,2.3269841269841267,0.73113,0.0692525,-2
-75.775375,36.23674,1.971428571428571,1.13135,0.048969,-1
-75.7733,37.80503,2.168253968253968,0.73606,0.2019034,-2
-75.772532,35.696541,1.5492063492063493,0.19711,0.3611724,5
-75.771765,37.30329,2.098412698412698,1.34815,0.1332098,1
-75.765668,37.971649,2.1619047619047618,0.77582,0.159431,1
-75.764234,35.892417,1.7904761904761903,0.12556,0.3748552,2
-75.757083,35.605623,1.5015873015873016,0.21661,0.2846923,2
-75.747024,36.106501,1.9396825396825395,0.0,0.6365703,10
-75.742367,35.774875,1.565079365079365,0.18828,0.3427787,2
-75.73750807,36.18625132,1.9365079365079363,1.1241,0.0902942,-5
-75.736149,36.149674,1.9396825396825395,1.1203,0.549222,2
-75.724819,35.201934,1.4603174603174602,0.39032,0.2156849,3
-75.720589,37.370057,2.098412698412698,1.3119,0.2637041,-10
-75.715451,35.20024,1.4603174603174602,1.0546,0.3531157,3
-75.71077937,35.21306109,1.4603174603174602,0.23001,0.2855333,-1
-75.710578,36.025645,1.952380952380952,0.0,0.07896,-1
-75.703863,37.900913,2.314285714285714,0.75263,0.0875983,0
-75.688968,36.065883,1.9396825396825395,1.108,0.4572671,1
-75.688181,37.470385,2.1492063492063487,1.27562,1.107903,3
-75.662902,35.921589,1.9333333333333336,0.0,0.4363377,2
-75.656767,37.956389,2.1587301587301586,0.84962,0.60132,1
-75.64245,35.991944,1.803174603174603,1.09527,0.4428829,4
-75.629772,35.237115,1.4603174603174602,0.17462,0.3729312,5
-75.629554,37.533195,2.1523809523809523,1.24267,0.048969,2
-75.613987,35.230243,1.4603174603174602,1.0554,0.7149768,4
-75.604345,39.630889,1.9111111111111112,1.80132,0.6354394,3
-75.603325,37.62902,2.3174603174603177,1.23406,0.1332098,-1
-75.60056414,37.55526837,2.311111111111111,1.23442,0.2627932,-3
-75.598032,35.913297,1.7587301587301585,1.08232,0.2770081,0
-75.595671,35.856816,1.7587301587301585,0.1792,0.048969,1
-75.591575,39.837617,1.8984126984126983,1.903,2.1440406,73
-75.58085,39.504175,1.9333333333333336,1.87452,0.3729312,4
-75.573077,39.445373,1.9838383832199544,1.88676,0.0437992,-1
-75.571906,37.715618,2.4285714285714284,1.21478,0.1094978,-2
-75.563062,35.799265,1.5904761904761906,0.2962,0.1883867,-1
-75.557141,35.833554,1.7523809523809524,1.06825,0.3917456,-3
-75.55211236,35.79420108,1.5904761904761906,0.35177,0.1094978,0
-75.55120732,35.77915071,1.565079365079365,0.48928,0.1179327,0
-75.538488,35.27262,1.4603174603174602,0.1935,0.4509308,4
-75.52456,35.244973,1.4603174603174602,1.0398,0.6649391,3
-75.52456,35.244973,1.4603174603174602,1.0398,0.6649391,3
-75.523543,39.391504,2.1679653673469383,1.90261,0.1385049,0
-75.520123,35.750862,1.5174603174603174,0.43315,0.0979378,2
-75.516997,35.335909,1.4920634920634919,0.18792,0.2496921,2
-75.515906,37.802826,2.4698412698412695,1.15802,0.1179327,-1
-75.513701,35.356371,1.4920634920634919,0.18934,0.2019034,1
-75.510611,35.714152,1.5174603174603174,0.22918,0.0979378,1
-75.508312,35.204338,1.4603174603174602,1.04489,0.048969,-4
-75.502095,39.732993,1.9206349206349205,1.81763,0.6056901,-13
-75.492439,35.419217,1.4920634920634919,0.21586,0.2804493,3
-75.491605,35.433556,1.4920634920634919,0.22042,0.2019034,2
-75.488031,35.511264,1.5015873015873016,0.2485,0.247764,2
-75.486053,35.504061,1.5015873015873016,0.24581,0.2254689,3
-75.485087,35.646768,1.5174603174603174,0.26185,0.4940649,0
-75.477223,35.669215,1.5174603174603174,1.04247,0.2855333,3
-75.472789,39.332695,2.056854256235827,1.90165,0.092912,2
-75.471309,35.592897,1.5047619047619045,0.2992,0.3335608,3
-75.432553,39.802533,1.8952380952380952,1.85674,0.9230857,-9
-75.425334,37.870086,2.4317460317460315,1.13126,0.1179327,-3
-75.410228,39.14156,2.273015873015873,1.80809,0.0979378,1
-75.405716,39.223834,2.1587301587301586,1.84862,0.0437992,1
-75.379873,39.04879,2.273015873015873,1.75417,0.1313973,0
-75.3681,39.3008,2.037806637188208,1.9152,0.37804,-7
-75.324927,37.915076,2.228571428571428,1.0737,0.5332744,2
-75.320491,38.991204,2.1873015873015875,1.68686,0.0979378,-1
-75.288868,38.899866,2.253968253968254,1.60172,0.0619414,0
-75.266601,37.997201,2.1555555555555554,1.04415,0.2846923,-1
-75.228457,38.841462,2.206349206349206,1.52365,0.0875983,3
-75.20557,38.077958,2.3079365079365077,1.04944,0.5417497,2
-75.161663,38.176592,2.123809523809524,1.0739,0.4252052,2
-75.122088,38.268205,2.3587301587301583,0.47141,0.0692525,0
-75.1220693,38.78889314,2.355555555555555,1.43338,0.1238826,-2
-75.1133,38.9867,2.3238095238095235,1.67829,0.1710407,-7
-75.09216278,38.32909708,2.3587301587301583,0.7565,0.1385049,-5
-75.091804,38.803349,2.355555555555555,1.41407,0.7742202,2
-75.075719,38.71852,2.355555555555555,1.29776,1.0684772,9
-75.071562,38.358093,2.3301587301587303,1.17405,0.1858235,2
-75.065173,38.63208,2.355555555555555,1.24376,0.3767693,1
-75.054743,38.545309,2.3396825396825394,1.21208,0.2358644,3
-75.049098,38.45815,2.342857142857142,1.18803,0.547473,-3
-74.971995,38.94037,2.3492063492063493,1.63199,0.8075634,-8
-74.971995,38.94037,2.3492063492063493,1.63199,0.8075634,-8
-74.96932247,38.9666548,2.3492063492063493,1.68825,0.5884225,-6
-74.861032,38.946105,2.3523809523809525,1.49673,0.1179327,-2
-74.776032,39.037024,2.3174603174603177,1.42842,0.1667818,-5
-74.714341,39.119804,2.311111111111111,1.36956,0.1532967,-4
-74.663266,39.18909,2.3079365079365077,1.35292,0.1548531,2
-74.594976,39.26016,2.2857142857142856,1.332,0.4837662,1
-74.511076,39.318628,2.2984126984126987,1.36906,0.6470302,-2
-74.41326194,39.35148596,2.2095238095238097,1.40162,0.2646118,-5
-74.405572,39.372806,2.2095238095238097,1.35477,0.3510727,-2
-74.323422,39.50138,2.1142857142857143,1.04646,0.5112374,-2
-74.260454,39.536057,2.0952380952380953,1.2151,0.2065994,3
-74.259257,40.463985,1.9587301587301587,1.72134,0.6395763,6
-74.192132,39.623477,2.1619047619047618,1.22513,0.4514622,5
-74.152944,40.5318,1.946031746031746,1.64828,0.7560471,6
-74.131104,39.708088,2.1777777777777776,1.17522,0.3670989,-1
-74.118104,40.448033,2.0825396825396822,1.62062,0.4921199,4
-74.091909,39.794299,2.0825396825396822,1.26913,0.2946262,1
-74.079654,39.883693,2.117460317460317,1.32199,0.3941863,3
-74.067598,40.623865,1.9555555555555553,1.54663,1.1363108,-8
-74.064553,39.972173,2.1904761904761902,1.35176,0.6263185,-5
-74.045077,40.057648,2.1587301587301586,1.38886,0.5296652,-2
-74.02755652,40.48205341,2.1936507936507934,1.58359,0.2855333,-5
-74.02727427,40.47217722,2.1936507936507934,1.58256,0.0437992,-13
-74.026046,40.709576,2.0095238095238095,1.55471,0.8309726,-15
-74.023308,40.143004,2.2158730158730156,1.42868,0.5332744,-3
-74.02258373,40.69679952,2.0095238095238095,1.56342,0.6674583,-16
-74.018272,40.659019,2.0095238095238095,1.59299,0.635062,-11
-73.996353,40.228016,2.234920634920635,1.46515,0.9316159,10
-73.97855,40.414781,2.238095238095238,1.508,0.4837662,-2
-73.975041,40.32108,2.241269841269841,1.4944,0.6197767,6
-73.959938,40.573958,2.0253968253968253,1.63049,0.8676659,-3
-73.829663,40.578477,2.2857142857142856,1.54305,0.7249666,-8
-73.7893,40.843762,1.9333333333333336,2.40195,0.7490384,-4
-73.77474685,40.81310661,1.946031746031746,2.38541,0.4252052,-13
-73.697982,40.583563,2.1936507936507934,1.46857,0.2496921,1
-73.697974,40.939598,1.926984126984127,2.42148,0.5785606,-2
-73.681949,40.859191,1.926984126984127,2.41377,2.1674669,5
-73.610274,40.988462,1.8634920634920633,2.37834,0.2627932,-7
-73.588234,40.585553,2.2920634920634915,1.45052,0.2646118,-2
-73.548063,40.886378,1.914285714285714,2.4186,3.0901184,20
-73.505865,41.034265,1.892063492063492,2.35751,0.3349954,6
-73.474494,40.895687,1.914285714285714,2.39154,3.5366044,19
-73.472948,40.59951,2.3174603174603177,1.41264,0.5386427,-1
-73.407357,41.076654,1.9015873015873015,2.32441,0.4313637,0
-73.360987,40.627613,2.3047619047619046,1.2607,0.3158371,2
-73.353966,40.915402,1.9174603174603173,2.37429,0.9699379,-2
-73.304238,41.117625,1.8730158730158728,2.27107,0.8935273,11
-73.256396,40.912684,1.9587301587301587,2.25627,0.4252052,-4
-73.251425,40.623439,2.3015873015873014,1.31177,0.2077568,-6
-73.186186,41.159287,1.8603174603174601,2.23158,0.5328246,3
-73.18000045,41.15249159,1.8698412698412699,2.23075,0.2167938,-4
-73.144806,40.954081,1.8888888888888886,2.24878,2.1987114,-9
-73.137326,40.647184,2.1396825396825396,1.26854,0.3349954,-5
-73.10109,41.154141,1.9047619047619047,2.14681,0.5041533,-6
-73.026495,40.965125,2.0317460317460316,2.12312,0.3611724,0
-73.02482,40.675808,2.12063492063492,1.18308,0.3996235,6
-73.008387,41.210144,1.8793650793650791,2.06329,0.9115879,17
-72.919524,40.714491,2.123809523809524,1.095,0.51311,0
-72.91089839,41.27184328,1.7968253968253969,2.04403,0.587607,-34
-72.90851,40.962569,1.9238095238095236,2.00989,2.0633686,4
-72.835846,41.248341,1.876190476190476,1.95156,0.6084547,-5
-72.813572,40.747903,2.0285714285714285,1.05345,0.5693705,2
-72.794987,40.966407,2.0095238095238095,1.92585,1.9089574,32
-72.710595,41.24448,1.8793650793650791,1.81799,0.8827307,-7
-72.706079,40.777316,2.0285714285714285,1.05887,0.5036775,4
-72.683761,40.980032,2.0476190476190474,1.831,3.0590408,-5
-72.598418,41.268797,1.8825396825396825,1.65278,0.5896436,4
-72.597833,40.80653,2.0253968253968253,1.09601,0.8309726,5
-72.525116,41.035407,2.13015873015873,1.63105,2.0447216,-5
-72.506974,41.256896,1.9746031746031745,1.48494,0.8033966,1
-72.4931,40.836186,2.034920634920635,1.0292,0.3255573,3
-72.436501,41.086705,1.9111111111111112,1.44162,1.6993666,13
-72.387759,40.869621,2.0539682539682538,0.99465,0.8520535,4
-72.386141,41.261966,1.9015873015873015,1.26357,1.1607258,-7
-72.320031,41.136029,1.9968253968253968,0.90519,0.6444312,-2
-72.285021,40.908038,2.022222222222222,0.97043,0.7962028,0
