X,Y,SLR,TR,Slope,Elevation
-124.08,44.68,6.333432539682539,2.4833,0.8461245,-8
-124.08,46.26,4.579365079365078,2.44072,0.5540033,-17
-124.08,46.72,4.559523809523809,2.55843,0.1871095,-8
-124.08,46.86,4.662698412698412,1.975,0.4026124,8
-124.07,40.02,6.5813492063492065,1.865,2.0092907,-13
-124.07,41.38,7.249999999999999,2.0485,5.8213315,60
-124.07,41.46,7.226190476190475,2.05935,4.6056228,24
-124.07,44.61,6.440476190476191,2.47602,2.2773044,-16
-124.07,44.63,6.440476190476191,2.47585,1.5484672,-3
-124.07,44.69,6.329464285714285,2.4848,2.3027997,3
-124.07,44.8,5.900892857142856,2.50141,2.7367663,16
-124.07,46.29,4.579365079365078,2.379,1.8254714,14
-124.07,46.64,4.496031746031746,2.51572,0.3462586,-2
-124.06,44.66,6.329464285714285,2.48,1.5018144,4
-124.06,44.75,5.900892857142856,2.50881,5.8736224,49
-124.06,46.28,4.579365079365078,2.39122,1.5390009,6
-124.06,46.34,4.579365079365078,2.392,0.4802842,2
-124.06,46.44,4.428571428571429,2.41755,0.635062,-3
-124.06,46.54,4.496031746031746,2.4442,0.4964855,4
-124.05,44.84,5.896924603174602,2.47324,2.4789126,6
-124.05,46.3,4.579365079365078,2.39553,2.6660514,53
-124.05,46.86,4.662698412698412,1.93422,0.9170935,12
-124.05,47.03,4.563492063492063,2.14219,0.7010939,-3
-124.04,44.89,5.968353174603174,2.43409,1.4992598,-4
-124.04,46.27,4.448412698412699,2.54712,0.6056901,-10
-124.04,46.9,4.563492063492063,2.86994,0.4604025,0
-124.03,44.89,5.968353174603174,1.91813,0.7341678,21
-124.03,44.9,5.968353174603174,1.88659,0.7132983,6
-124.03,44.92,5.968353174603174,2.40945,0.7252972,-6
-124.03,44.94,5.968353174603174,2.41266,0.5487853,-9
-124.03,46.51,4.531746031746031,3.17593,0.1116663,14
-124.03,46.59,4.531746031746031,2.90063,0.4964855,15
-124.03,46.64,4.48015873015873,2.75291,0.4038017,-2
-124.02,44.92,5.968353174603174,1.81998,0.5223721,12
-124.02,44.93,5.968353174603174,1.86891,1.0684772,12
-124.02,45.05,5.98422619047619,2.48506,4.213614,-15
-124.02,46.23,4.472222222222222,2.58312,0.4572671,3
-124.02,46.31,4.448412698412699,2.41818,0.6820265,7
-124.02,46.44,4.432539682539683,3.31707,0.7173202,4
-124.02,46.99,4.559523809523809,2.33683,0.668535,9
-124.01,44.62,6.503968253968254,2.56721,0.4645502,10
-124.01,44.9,5.968353174603174,1.8129,0.9084268,2
-124.01,45.03,5.968353174603174,2.47612,5.7980437,41
-124.01,45.05,5.98422619047619,2.3665,9.0773106,106
-124.01,45.08,5.98422619047619,2.484,6.5349989,-13
-124.01,45.34,5.928571428571428,2.46665,3.7483625,-25
-124.01,46.71,4.5476190476190474,2.60261,0.6660199,6
-123.99,45.1,5.98422619047619,2.4828,1.2250164,-3
-123.99,45.94,5.789682539682539,2.5329,12.2698698,90
-123.99,46.21,4.472222222222222,2.59564,0.3462586,0
-123.99,46.23,4.472222222222222,2.60117,0.9456619,-10
-123.98,39.95,6.5813492063492065,1.85846,1.923452,-11
-123.98,45.15,5.98422619047619,2.4791,0.8808277,-8
-123.98,45.22,5.98422619047619,2.47435,1.4419125,-8
-123.98,45.35,5.928571428571428,2.4683,8.1183548,-6
-123.98,45.49,5.853174603174603,2.45845,1.7141016,-12
-123.98,45.76,5.753968253968254,2.52405,4.3229165,-7
-123.98,45.96,5.666666666666667,2.53435,2.7178319,-13
-123.98,46.38,4.4682539682539675,3.38867,0.7318783,-6
-123.97,45.16,5.98422619047619,2.30812,4.8505311,32
-123.97,45.22,5.98422619047619,2.474,2.9261904,29
-123.97,45.23,5.98422619047619,2.4739,3.1985843,34
-123.97,45.34,5.928571428571428,2.468,10.7205744,244
-123.97,45.36,5.928571428571428,2.46814,5.4821424,27
-123.97,45.46,5.853174603174603,2.4615,4.4540644,34
-123.97,45.48,5.853174603174603,2.4593,7.8919845,84
-123.97,45.49,5.853174603174603,2.4586,5.1871066,175
-123.97,45.75,5.753968253968254,2.5244,6.6762228,20
-123.97,45.76,5.753968253968254,2.5246,2.3872793,53
-123.97,45.78,5.753968253968254,2.5262,9.8727388,46
-123.97,45.8,5.753968253968254,2.52705,4.0362015,30
-123.97,45.92,5.789682539682539,2.532,6.2415748,111
-123.97,46.3,4.448412698412699,2.3676,0.2855333,4
-123.96,45.27,5.976289682539682,2.4715,1.2948211,8
-123.96,45.28,5.976289682539682,2.47585,7.2695918,4
-123.96,45.28,5.976289682539682,2.47585,7.2695918,4
-123.96,45.38,5.928571428571428,2.1269,2.1536195,2
-123.96,45.41,5.861111111111111,2.33648,0.2358644,11
-123.96,45.42,5.928571428571428,2.4663,0.3284902,3
-123.96,45.51,5.853174603174603,2.45675,0.7223162,-1
-123.96,45.51,5.853174603174603,2.45675,0.7223162,-1
-123.96,45.57,5.761904761904761,2.44262,1.2574522,-3
-123.96,46.14,5.329365079365079,2.53925,0.60132,-3
-123.96,46.64,4.531746031746031,2.79451,0.5977207,2
-123.95,45.73,5.757936507936508,2.5257,3.7056253,-1
-123.95,45.98,5.666666666666667,2.53805,1.6651957,-7
-123.95,46.38,4.4682539682539675,3.40754,3.1558154,31
-123.95,46.6,4.535714285714285,2.93743,0.7776189,12
-123.95,48.17,4.369047619047619,2.19793,1.9379616,-2
-123.94,45.51,5.853174603174603,2.24789,1.3088108,11
-123.94,45.65,5.805555555555555,2.52357,0.2946262,4
-123.94,45.66,5.805555555555555,2.53201,0.5107682,12
-123.94,46.97,4.523809523809524,3.04648,0.635062,-1
-123.93,45.41,5.853174603174603,2.1149,2.8413279,12
-123.93,45.67,5.7936507936507935,2.57064,10.0254869,-107
-123.93,45.68,5.7936507936507935,2.57924,24.8481941,-244
-123.93,45.69,5.7936507936507935,2.57894,20.2486591,-165
-123.93,46.0,5.75,2.53916,0.4717209,-1
-123.93,46.2,4.408730158730158,2.57985,0.5126425,-10
-123.93,46.44,4.396825396825397,3.13548,5.0898767,14
-123.93,46.49,4.388888888888888,3.09211,2.1052868,29
-123.93,46.72,4.496031746031746,2.5653,1.6726588,22
-123.93,46.93,4.535714285714285,3.04125,2.151062,14
-123.92,39.88,6.549603174603174,1.85364,5.1944175,-9
-123.92,45.55,5.845238095238095,2.47531,1.785145,-12
-123.92,45.71,5.7936507936507935,2.526,4.2446861,16
-123.92,46.01,5.75,2.54795,0.1469066,4
-123.92,46.25,4.432539682539683,2.56038,7.1901083,35
-123.91,45.55,5.845238095238095,2.49351,3.8377368,14
-123.9,45.53,5.829365079365078,2.29141,5.7353592,-30
-123.9,45.56,5.833333333333332,2.32524,5.8189335,106
-123.89,45.47,5.829365079365078,2.14805,5.7029219,68
-123.89,45.71,5.781746031746031,2.53793,1.1303896,9
-123.89,46.54,4.44047619047619,3.03145,1.2396017,23
-123.88,45.5,5.829365079365078,2.19055,15.5034132,5
-123.88,46.16,4.408730158730158,2.60726,0.0619414,2
-123.87,45.49,5.829365079365078,2.201,13.9351778,0
-123.87,45.5,5.829365079365078,2.175,10.4892397,-65
-123.87,46.19,4.408730158730158,2.60983,0.6660199,-14
-123.87,46.24,4.408730158730158,2.61525,3.6650527,-4
-123.87,46.73,4.496031746031746,2.57684,2.0283825,42
-123.86,46.7,4.499999999999999,2.87097,0.8019032,-33
-123.85,39.81,6.470238095238095,1.8532,3.4741871,-13
-123.85,46.16,4.408730158730158,2.6554,0.407349,-3
-123.83,39.72,6.577380952380951,1.85274,3.9619122,-7
-123.83,46.17,4.400793650793651,2.67967,0.762677,3
-123.83,48.16,4.404761904761904,2.17959,2.4653664,7
-123.82,39.36,6.2624672539682535,1.8482,1.2564991,11
-123.82,46.97,4.535714285714285,3.10995,0.2743989,3
-123.81,39.46,6.266435507936507,1.857,0.941852,4
-123.8,46.28,4.400793650793651,2.54226,4.0385618,13
-123.79,39.27,6.207176247165533,1.8363,2.5776739,3
-123.79,39.63,6.430555555555555,1.85426,2.7375524,9
-123.77,39.54,6.4265873015873005,1.8565,0.3188595,6
-123.77,46.2,4.400793650793651,2.62618,2.0230646,-2
-123.76,39.19,6.219081009070295,1.8279,4.4426742,-10
-123.76,46.21,4.400793650793651,2.62844,3.0177619,-16
-123.76,46.28,4.400793650793651,2.6606,3.7831211,37
-123.75,46.29,4.400793650793651,2.6602,2.8106256,27
-123.74,38.96,6.434523809523809,1.80293,1.4152455,-14
-123.73,46.18,4.428571428571429,2.65033,0.6274659,3
-123.73,46.29,4.400793650793651,2.66043,4.3812017,30
-123.72,46.31,4.400793650793651,2.651,1.245003,6
-123.71,39.11,6.219081009070295,1.8201,4.8960962,57
-123.7,48.17,4.392857142857142,2.13565,5.5480628,-19
-123.69,38.89,6.450396825396825,1.76635,2.2890425,22
-123.69,39.02,6.434523809523809,1.8133,3.828222,42
-123.69,46.31,4.400793650793651,2.651,1.0485507,13
-123.67,46.27,4.400793650793651,2.50629,6.4383359,64
-123.65,46.18,4.428571428571429,2.61322,0.3073724,7
-123.61,38.82,6.446428571428571,1.70735,3.2265327,0
-123.6,46.26,4.531746031746031,2.45973,6.8675504,-9
-123.59,46.19,4.686507936507937,2.55373,0.407349,5
-123.56,48.15,4.432539682539683,2.11508,1.2025075,-9
-123.55,46.23,4.567460317460317,2.46587,0.3158371,-5
-123.54,38.77,6.450396825396825,1.66505,3.0824559,11
-123.51,46.24,4.638888888888889,2.30448,2.5880439,-1
-123.5,46.27,4.638888888888889,2.37393,2.4469595,-17
-123.45,38.71,6.438492063492063,1.61225,3.608917,20
-123.45,48.14,4.4603174603174605,2.14203,0.9792839,-30
-123.44,46.2,4.662698412698412,2.16901,1.9800045,-3
-123.43,46.24,4.674603174603174,2.26423,0.7129621,-14
-123.39,38.63,6.438492063492063,1.6128,4.9165206,-9
-123.35,48.12,4.456349206349206,2.19232,2.1581714,-7
-123.31,38.56,6.430555555555555,1.61436,7.4005933,93
-123.23,38.51,6.450396825396825,1.615,6.4160299,56
-123.23,48.12,4.400793650793651,2.25853,2.1644833,36
-123.15,38.46,6.450396825396825,1.61584,4.8023491,-8
-123.11,47.38,4.757936507936508,3.60689,4.9799986,-36
-123.09,48.13,4.329365079365079,2.33281,1.9900151,0
-123.08,38.38,6.462301587301587,1.6152,2.1558411,16
-123.07,47.45,4.75,3.58402,10.523798,-134
-123.06,47.45,4.75,3.0468,1.4831939,38
-123.04,38.31,6.454365079365079,1.61254,0.407349,6
-123.02,47.52,4.706349206349206,3.55943,5.9864345,-36
-123.0,38.24,7.142857142857142,1.61304,0.6395763,-18
-122.99,37.99,7.142857142857142,1.72935,3.7056253,-7
-122.98,38.08,7.142857142857142,1.6838,1.4684209,-21
-122.98,47.56,4.686507936507937,3.54615,13.3982592,-160
-122.97,47.59,4.686507936507937,3.53795,4.9589791,-174
-122.96,47.13,4.829365079365079,4.38413,2.8453627,30
-122.95,38.16,7.142857142857142,1.64966,4.8137126,-3
-122.95,48.12,4.325396825396825,2.3414,2.1367719,-10
-122.9,47.65,4.603174603174603,3.51687,6.5881467,-50
-122.87,47.63,4.686507936507937,3.51672,8.444746,-33
-122.85,38.01,7.142857142857142,1.71794,2.2848573,-2
-122.85,47.14,4.7936507936507935,4.2706,1.2534437,29
-122.85,47.23,4.7936507936507935,4.25489,4.0838404,-18
-122.83,48.14,4.472222222222222,2.44074,4.3129406,-11
-122.81,48.93,4.2063492063492065,2.83195,1.2534437,-9
-122.79,47.69,4.599206349206349,3.47599,10.4944839,-36
-122.78,47.71,4.599206349206349,3.43025,7.3486896,-44
-122.77,48.06,4.452380952380952,2.60843,2.4536955,-15
-122.76,37.94,7.142857142857142,1.68441,8.0432262,98
-122.75,47.77,4.448412698412699,3.35385,7.7007341,48
-122.74,47.16,5.222222222222222,4.17287,5.1911292,-48
-122.74,48.83,3.9841269841269833,2.76227,0.220087,-23
-122.72,47.25,5.492063492063492,4.10727,1.7780206,-10
-122.71,47.77,4.456349206349206,3.34498,4.2068286,8
-122.71,47.99,4.523809523809524,2.99981,2.0352163,-21
-122.69,47.84,4.531746031746031,3.201,5.6448994,68
-122.68,48.73,4.146825396825397,2.6704,0.8916473,-11
-122.65,47.92,4.444444444444445,3.07222,6.3451691,45
-122.64,37.89,7.138888888888888,1.6702,3.3774242,-10
-122.63,47.17,5.182539682539682,3.8481,9.1493454,-106
-122.63,48.64,4.273809523809524,2.5855,4.9445477,-72
-122.62,47.84,4.670634920634921,3.20075,1.5372876,-25
-122.6,47.28,5.476190476190476,3.9626,2.644439,17
-122.6,47.56,5.547619047619047,3.57903,2.1714385,-11
-122.59,48.55,4.273809523809524,2.55552,11.3701191,118
-122.58,47.63,5.476190476190476,3.58367,5.5000873,-35
-122.57,47.82,5.412698412698413,3.1593,2.6792026,37
-122.56,47.72,4.662698412698412,3.41162,0.5731479,-1
-122.55,47.25,5.547619047619047,3.88939,3.491384,-28
-122.55,48.45,4.436507936507936,3.1346,1.9424043,35
-122.54,37.83,7.138888888888888,1.69913,3.3205452,3
-122.54,47.37,5.3055555555555545,3.57686,6.3315473,-94
-122.54,47.91,5.261904761904762,3.17484,3.0567751,-12
-122.54,48.22,4.595238095238095,3.56514,5.0916014,-52
-122.52,37.56,7.138888888888888,1.71026,3.6207941,-2
-122.51,37.77,7.138888888888888,1.77158,0.7344942,1
-122.51,47.46,5.448412698412699,3.54549,9.4851398,-75
-122.5,37.49,6.857142857142857,1.6994,0.9657274,-20
-122.5,37.67,7.138888888888888,1.7298,1.634416,-11
-122.5,38.03,6.802380952380952,1.79927,3.2024641,0
-122.49,37.86,6.802380952380952,1.75991,7.3187799,16
-122.49,37.95,7.138888888888888,1.78065,1.094846,3
-122.46,48.16,4.492063492063492,3.43829,1.4967009,-6
-122.45,38.12,6.539550265306123,1.7848,0.7106043,0
-122.43,37.96,6.822222222222222,1.84382,1.7499163,-17
-122.43,47.32,4.809523809523809,3.57482,12.5852394,-59
-122.42,37.23,6.524470900226758,1.65419,1.542577,-4
-122.42,37.39,6.601190476190476,1.6873,2.6276574,30
-122.42,37.81,7.138888888888888,1.83205,2.3623958,-11
-122.42,47.67,5.345238095238095,3.39824,5.8059936,-8
-122.41,37.31,6.5932539682539675,1.6764,2.9397962,-8
-122.41,38.15,6.58452380952381,1.761,0.1094978,-2
-122.4,47.59,5.400793650793649,3.46741,9.0568771,-105
-122.39,37.71,7.134920634920635,2.14815,0.9454084,13
-122.38,47.76,5.3769841269841265,3.36106,2.1069915,-24
-122.37,37.17,6.528439154195011,1.631,1.9395671,2
-122.37,37.61,6.44828042403628,1.94131,12.32129,-196
-122.36,47.48,5.42063492063492,3.5171,3.0795875,5
-122.35,38.01,6.822222222222222,1.87859,0.2065994,-2
-122.35,48.11,4.464285714285714,3.39535,7.723526,11
-122.34,37.81,6.480026455782313,1.89354,0.3255573,-7
-122.34,47.85,5.309523809523809,3.30254,10.9383059,-76
-122.33,38.12,7.130952380952381,1.77972,0.048969,-1
-122.33,47.39,4.781746031746032,3.54799,9.8203287,-71
-122.32,37.9,6.806349206349206,1.87267,0.1094978,4
-122.31,47.94,4.611111111111111,3.39272,13.8199539,-37
-122.29,37.1,6.587962963718821,1.61149,6.9506736,-9
-122.26,37.57,6.364050664399093,2.35697,0.4655813,0
-122.26,37.76,6.254402038548752,2.10373,0.1548531,3
-122.26,38.06,7.130952380952381,1.78696,0.1958751,-12
-122.26,48.04,4.511904761904762,3.34849,2.7068136,38
-122.23,37.04,7.134920634920635,1.6079,1.2528701,-5
-122.19,37.7,6.3580982834467115,2.26084,0.3112485,2
-122.16,37.5,6.247042866213151,2.54896,0.5264869,-13
-122.15,37.62,6.239106358276644,2.40682,0.0218996,2
-122.14,36.97,7.123015873015872,1.6086,2.0447216,-10
-122.12,37.53,6.467848646258504,2.56865,1.1971145,-16
-122.05,37.46,6.471816900226757,2.74575,0.2496921,-15
-122.02,36.96,6.4526202154195005,1.6076,0.8726249,-6
-121.96,36.6,6.346601696145124,1.6192,2.2417195,8
-121.95,36.97,6.4526202154195005,1.6067,1.0968145,-8
-121.94,36.64,6.567460317460317,1.62051,2.2722552,-38
-121.93,36.53,6.496031746031745,1.6168,4.5127902,-84
-121.92,36.43,6.484126984126984,1.6214,6.0396032,26
-121.87,36.94,7.126984126984126,1.6052,2.4075365,19
-121.85,36.28,6.3081021746031745,1.6068,2.7883401,21
-121.84,36.64,6.535714285714286,1.62019,2.5282104,-7
-121.84,36.89,6.662698412698412,1.60369,2.4514523,-1
-121.81,36.75,6.597883598639457,1.6078,0.547473,-8
-121.75,36.21,6.501328587301586,1.59769,6.0193834,45
-121.68,36.17,6.007837301587301,1.5963,18.8538361,119
-121.64,36.12,6.067460317460316,1.5955,6.6696939,-8
-121.54,36.01,6.6269841269841265,1.59629,4.2063761,-11
-121.49,35.98,6.6269841269841265,1.5955,9.9337578,70
-121.46,35.9,6.674603174603174,1.5979,13.3868647,142
-121.36,35.81,6.674603174603174,1.6005,9.2182913,109
-121.32,35.75,6.650793650793649,1.6009,2.3690705,8
-121.23,35.65,6.662698412698412,1.59941,1.5673807,8
-121.16,35.62,6.464285714285714,1.5993,1.3144743,-17
-121.1,35.55,6.464285714285714,1.60083,2.8924305,18
-121.04,35.49,6.448412698412698,1.60321,4.8562565,23
-121.0,35.46,6.448412698412698,1.6053,6.9312963,19
-120.9,35.27,6.436507936507936,1.61171,0.9564995,-9
-120.89,35.24,6.488095238095238,1.612,5.8719316,24
-120.87,35.4,6.432539682539682,1.6091,2.0587227,12
-120.84,35.2,6.432539682539682,1.61421,13.5854349,56
-120.77,35.16,6.432539682539682,1.62031,5.3222561,-18
-120.72,35.18,6.424603174603175,1.6229,5.0842795,135
-120.67,34.9,6.480158730158729,1.6274,5.6455703,32
-120.67,34.93,6.480158730158729,1.62643,2.5681,22
-120.64,34.57,7.095238095238095,1.6108,4.6534786,31
-120.64,35.01,6.428571428571428,1.62641,1.3708693,8
-120.63,34.63,7.095238095238095,1.6187,3.8746991,-4
-120.63,34.77,6.480158730158729,1.626,16.4760399,-232
-120.63,35.1,6.428571428571428,1.6253,0.7409936,7
-120.61,34.71,6.8277777777777775,1.6225,1.3020189,1
-120.61,34.84,6.480158730158729,1.6277,1.0783023,10
-120.54,34.54,6.82267573696145,1.6088,4.1938486,24
-120.48,34.46,6.739970709750567,1.61,0.7592114,-21
-120.39,34.46,6.2703970476190465,1.6194,2.6180844,39
-120.28,34.47,6.3112626054421765,1.6152,6.7407994,45
-120.17,34.47,6.227720414965987,1.614,4.5924411,-1
-120.08,34.46,6.423923020408163,1.6153,6.9861999,27
-119.95,34.43,6.334063786848072,1.6175,1.9571398,-9
-119.85,34.4,6.557515068027211,1.6242,2.8404024,-26
-119.73,34.39,6.11111111111111,1.636,1.9492948,-27
-119.7,34.4,6.11111111111111,1.6445,2.2763586,22
-119.61,34.41,6.4119331065759635,1.6515,0.8367226,-13
-119.48,34.37,7.3769841269841265,1.6616,1.4840013,-16
-119.39,34.32,7.077905446712018,1.6691,2.8162329,11
-119.31,34.27,6.519742063492063,1.6751,0.5685276,-13
-119.24,34.18,7.171814954648525,1.6682,0.9853842,4
-119.16,34.12,6.8609022562358275,1.6515,0.5479107,2
-119.04,34.08,6.6529657482993185,1.6431,4.7941303,-14
-118.93,34.04,6.634711780045351,1.6444,2.7924521,-15
-118.85,34.03,6.626775272108843,1.6432,2.5598917,-3
-118.7,34.03,6.651973684807256,1.6463,4.818152,28
-118.6,34.04,6.807515068027211,1.6495,8.6423216,57
-118.56,34.04,6.807515068027211,1.651,4.7935853,31
-118.44,33.93,6.687687970521542,1.6451,2.0395639,-7
-118.43,33.78,6.60296574829932,1.6387,3.0244837,-20
-118.41,33.74,6.607142857142857,1.64,6.5028949,-48
